Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
111,49,100104,49342,0,0,100,0,11,57547
1651,350,32500,12789,775,0,123,7,1504,57548
2085,757,53438,31805,368,6,1283,45,661,57551
540,233,54028,34115,7,0,518,0,0,57552
202,86,137143,57130,4,0,146,0,37,57553
3516,1052,36006,16333,1460,1,414,131,2820,57555
752,297,61750,30147,140,14,533,0,191,57559
497,155,23250,8645,347,0,152,0,345,57560
120,22,-666666666,29450,0,0,120,0,0,57562
62,16,-666666666,12298,23,0,0,0,62,57563
797,352,69211,40648,80,0,776,0,0,57564
990,192,18214,5525,613,0,0,0,990,57566
1027,426,52059,28162,172,32,938,0,49,57567
635,256,78594,40096,21,0,629,0,0,57568
252,106,55556,24071,49,0,202,0,37,57569
2572,528,40250,10078,1426,0,157,33,2359,57570
31,16,23333,12971,7,0,16,0,4,57571
1474,347,28750,11501,886,0,14,150,1310,57572
106,62,2499,2521,95,0,60,0,46,57574
87,38,57250,45410,11,0,87,0,0,57576
1175,201,24006,11239,455,8,56,8,1100,57577
1346,407,50505,18331,541,5,449,0,816,57579
4168,1611,60417,29235,971,36,3221,19,724,57580
80,56,26000,19615,34,0,73,0,0,57584
110,66,41538,30913,28,0,43,0,54,57585
3514,1652,58448,38091,526,102,2475,7,627,57601
606,268,70000,37025,25,0,590,0,0,57620
250,52,26250,7670,182,0,2,0,248,57621
280,76,-666666666,10062,157,0,35,0,224,57622
912,264,55357,27243,256,0,322,0,575,57623
3906,1120,48056,18163,1412,13,344,0,3260,57625
802,304,53500,43790,171,0,575,0,200,57626
31,20,-666666666,78477,7,0,26,0,5,57630
348,194,49300,44816,13,0,340,0,0,57631
730,299,80568,42383,9,0,721,0,0,57632
402,176,71250,40008,28,0,322,0,77,57633
157,33,51042,16229,75,0,89,0,44,57634
77,36,103333,36013,0,0,60,0,17,57636
1910,813,49861,30667,377,0,1831,0,57,57638
355,74,18125,4474,312,0,4,0,351,57639
44,28,-666666666,389720,0,0,44,0,0,57640
235,101,66875,34066,15,0,221,0,13,57641
2009,547,56042,19750,770,4,482,0,1511,57642
259,136,61250,37132,36,0,259,0,0,57644
142,73,44688,38468,28,0,123,0,15,57645
267,108,91563,32437,16,0,249,0,4,57646
419,206,72188,46631,44,0,408,1,0,57648
255,99,59531,32376,2,0,233,22,0,57649
13,3,-666666666,32131,0,0,13,0,0,57650
73,26,-666666666,31267,0,0,73,0,0,57651
409,91,26750,8239,212,0,7,0,402,57652
842,327,61607,31299,114,6,438,3,357,57656
218,56,132500,30075,28,0,92,0,120,57657
410,79,23125,7020,265,0,2,0,404,57658
12,4,-666666666,42908,0,0,12,0,0,57659
95,41,70313,31654,12,0,65,0,0,57660
183,49,60893,13620,45,0,0,0,181,57661
45046,18484,52255,32975,8210,813,33780,392,5582,57701
34985,15005,81537,51783,1754,358,30277,421,763,57702
16951,6567,76363,34059,1845,143,13744,273,959,57703
2339,550,60802,24598,49,301,1684,85,0,57706
1168,178,-666666666,6752,526,0,0,0,1113,57714
362,116,-666666666,30829,67,0,120,0,242,57716
8468,3350,57153,34518,685,0,7576,37,143,57717
7507,3133,79435,37641,298,34,6599,76,94,57718
11583,4129,72376,31111,1101,169,9320,91,1197,57719
695,322,72031,49147,53,0,597,0,8,57720
143,80,55000,31611,5,0,140,0,1,57722
238,104,56389,36411,22,0,213,0,17,57724
245,135,44125,34294,33,0,222,0,6,57725
5809,2508,76667,41027,571,23,5357,28,148,57730
1944,1064,47500,32207,215,8,1831,12,20,57732
1614,618,56591,30786,310,9,1318,9,88,57735
47,18,-666666666,-1,0,0,47,0,0,57737
364,211,46023,37887,7,0,356,0,0,57738
134,53,-666666666,76923,1,15,119,0,0,57741
2243,818,84063,37505,507,0,1626,7,400,57744
1851,690,80000,33297,120,0,1592,16,69,57745
5590,2735,59209,38105,970,0,4895,72,438,57747
295,79,48250,26966,104,0,136,0,159,57748
197,84,16875,11243,132,0,80,0,117,57750
947,359,98393,42910,58,0,891,8,8,57751
2439,464,-666666666,9667,1352,8,89,0,2236,57752
3542,1724,54732,34112,465,0,3438,0,43,57754
130,45,96250,44022,0,0,87,0,0,57755
681,159,-666666666,4357,667,0,0,0,681,57756
60,19,45139,19793,0,0,20,0,0,57758
338,60,166111,22153,250,55,160,0,97,57759
951,414,60379,30338,75,0,927,0,11,57760
1188,347,91313,31820,132,21,1012,0,33,57761
517,216,46136,32259,62,0,389,0,0,57762
384,149,67578,34248,37,0,285,0,35,57763
1968,462,29318,17383,966,0,19,0,1868,57764
123,58,-666666666,39526,23,0,123,0,0,57766
180,98,250001,112923,0,0,180,0,0,57767
4121,1524,87279,37546,244,18,3890,0,111,57769
5815,1024,50811,11732,2162,0,379,0,5412,57770
1381,329,20703,5560,1207,0,30,0,1303,57772
221,90,39583,26022,13,0,214,0,4,57773
358,100,88333,34829,1,0,330,0,2,57775
0,0,-666666666,-666666666,0,0,0,0,0,57776
267,138,-666666666,81441,0,0,267,0,0,57779
64,49,-666666666,44103,23,0,60,0,4,57780
63,20,60000,23914,1,0,29,0,0,57782
16533,7356,64500,43813,1696,94,14894,113,317,57783
10523,4327,57146,31506,685,129,9753,53,58,57785
677,187,56422,18992,185,0,592,0,0,57787
675,202,68750,24188,220,0,633,0,17,57788
1076,388,76875,41085,78,22,889,11,43,57790
163,72,43750,28510,20,0,157,0,5,57791
86,44,95536,38023,12,0,86,0,0,57792
2107,716,77143,32277,282,0,2020,17,19,57793
857,102,11724,2511,830,0,0,0,857,57794
565,0,-666666666,59124,0,29,479,6,27,57799
261,113,63250,32830,18,0,248,0,12,58001
0,0,-666666666,-666666666,0,0,0,0,0,58002
371,167,83375,42719,14,3,364,0,0,58004
892,326,137222,51606,8,1,849,0,3,58005
508,180,91250,41456,3,3,503,0,1,58006
114,47,102083,38376,18,0,110,0,0,58007
213,99,97083,59897,18,0,213,0,0,58008
30,14,203500,87973,0,0,30,0,0,58009
441,182,91250,42161,25,4,432,0,1,58011
2736,1205,63365,46180,85,0,2682,0,22,58012
110,61,-666666666,79270,3,0,105,0,0,58013
256,99,97083,48219,8,0,245,0,0,58015
206,102,101845,49753,3,0,164,0,0,58016
326,147,77083,42552,24,0,268,0,25,58017
467,154,101250,50973,1,0,339,0,0,58018
595,195,76406,41173,14,0,581,0,0,58021
1450,673,59375,38592,92,34,1357,9,0,58027
77,31,127250,50744,5,0,56,0,0,58029
662,267,70469,53510,27,0,639,0,0,58030
399,136,89167,36760,119,0,373,0,26,58031
747,331,75750,48853,54,2,700,0,7,58032
433,157,103125,46222,10,0,398,12,9,58033
263,117,120625,59058,0,0,263,0,0,58035
337,119,88750,38229,0,0,278,59,0,58036
248,115,102917,50933,9,0,245,0,1,58038
1001,470,70000,38650,70,98,870,11,0,58040
1520,616,78529,36803,119,6,1337,0,91,58041
1291,493,135547,67355,6,0,1209,0,0,58042
132,52,98750,40808,13,0,125,1,4,58043
2103,923,76354,42383,126,0,1963,9,6,58045
739,239,79583,32558,72,0,698,0,0,58046
4427,1598,148833,67078,188,78,4141,0,16,58047
462,175,89688,37440,62,0,441,2,0,58048
292,148,100568,67661,27,0,291,0,1,58049
1866,633,115875,47039,111,0,1834,0,4,58051
562,240,91667,43169,6,0,554,0,1,58052
1368,619,48586,34124,69,0,1195,0,3,58053
3183,1281,70625,35351,411,91,2826,44,5,58054
141,70,30833,31209,37,0,139,0,0,58056
180,77,76607,55543,27,0,179,0,0,58057
129,54,73214,39641,0,0,129,0,0,58058
1462,506,110682,42054,39,21,1346,0,13,58059
1201,528,69894,39115,59,0,1157,0,0,58060
320,129,76719,34819,53,0,292,0,23,58061
152,76,69500,43526,9,0,146,0,0,58062
401,142,95833,34473,17,0,386,0,0,58063
463,191,70625,34194,53,4,446,0,1,58064
9,7,-666666666,39056,5,0,9,0,0,58065
259,94,91250,38845,5,0,243,0,0,58067
314,131,76042,28489,2,0,286,0,0,58068
130,58,65000,35155,6,0,130,0,0,58069
411,184,92500,44351,30,0,406,0,1,58071
7928,3636,58803,36957,1030,201,7193,137,129,58072
35,19,-666666666,-1,0,0,35,0,0,58074
8955,3852,60451,34610,1297,102,8129,16,386,58075
528,0,-666666666,17383,0,25,485,5,3,58076
759,296,96667,41912,28,5,739,0,0,58077
39243,15283,97231,46573,2602,1106,34867,775,376,58078
452,153,79750,47033,41,0,452,0,0,58079
785,354,81667,52672,67,0,746,4,5,58081
32256,14185,56823,37294,6111,945,28358,994,246,58102
48577,23152,56786,36534,6621,6156,36264,2678,998,58103
46165,20223,85919,51503,3546,3620,39115,1372,212,58104
2533,16,-666666666,8079,0,86,2164,115,6,58105
42353,18879,65498,41561,5605,1893,35348,1068,733,58201
2976,147,28777,6963,279,80,2558,121,37,58202
16280,7397,54692,30547,3214,587,13083,774,533,58203
1860,530,70500,22026,122,88,1436,70,4,58204
253,0,-666666666,22965,0,37,192,5,6,58205
269,122,55000,42887,26,0,269,0,0,58210
370,176,58250,36413,17,0,332,0,0,58212
418,180,104500,48641,0,0,403,0,0,58214
168,55,151563,64352,14,8,160,0,0,58216
775,303,66625,39744,78,0,760,0,6,58218
69,39,-666666666,41258,0,0,69,0,0,58219
2204,984,60250,38915,167,45,2035,22,6,58220
209,104,42500,34381,16,0,189,0,8,58222
138,69,64821,47228,4,0,138,0,0,58223
55,26,122000,51569,0,0,55,0,0,58224
1081,463,69632,39854,53,1,1036,0,0,58225
535,228,80000,44740,27,7,512,4,0,58227
716,339,63854,35692,68,53,591,4,34,58228
62,36,40000,28245,10,0,62,0,0,58229
568,244,87794,41553,119,0,558,0,0,58230
459,173,78375,38961,10,5,441,0,0,58231
277,150,91029,50813,23,1,261,4,0,58233
577,212,61875,29093,57,0,536,1,2,58235
42,36,250001,294586,0,0,42,0,0,58236
5156,2134,66050,36645,457,68,4363,64,24,58237
104,35,100417,35761,4,0,104,0,0,58238
20,15,-666666666,71545,8,0,20,0,0,58239
1171,483,72917,37827,40,4,1046,2,21,58240
218,71,76875,34229,24,0,202,0,0,58241
546,229,59519,33386,91,0,491,0,0,58243
43,17,85313,42951,2,0,38,5,0,58244
2224,942,59211,45736,249,0,2110,0,34,58249
210,98,80000,35671,36,0,210,0,0,58250
1941,845,85938,47040,100,13,1792,4,53,58251
516,227,81607,41650,27,0,510,0,0,58254
0,0,-666666666,-666666666,0,0,0,0,0,58255
824,306,88000,39808,45,4,782,5,4,58256
2340,847,78365,35454,210,62,2111,0,0,58257
263,141,53750,38537,2,0,263,0,0,58258
470,243,59583,36845,23,0,412,18,0,58259
227,74,62857,32178,1,0,219,0,7,58260
1295,530,65833,35823,162,0,1209,1,34,58261
116,23,-666666666,29466,4,0,99,0,5,58262
561,181,82639,31479,64,6,512,7,0,58265
157,61,86625,41959,0,0,156,0,1,58266
1426,532,86154,37842,104,0,1379,0,8,58267
219,122,36406,42589,19,0,164,0,19,58269
1905,783,71458,37338,141,7,1787,0,45,58270
590,232,86364,39555,51,0,524,5,0,58271
229,108,73750,36582,9,0,211,4,0,58272
154,78,54583,33423,32,0,119,0,35,58273
925,390,81500,41195,25,7,865,0,53,58274
796,325,87083,47921,19,0,746,22,11,58275
434,212,80500,48091,37,0,399,0,0,58276
151,65,82125,44679,3,0,151,0,0,58277
1882,775,94125,46057,73,0,1801,2,27,58278
58,25,117708,64040,0,0,58,0,0,58281
1254,609,44375,30039,177,0,1059,0,85,58282
10190,4389,58272,32777,1646,62,8276,104,1363,58301
10,5,-666666666,-1,0,0,10,0,0,58310
69,34,113750,47304,10,0,69,0,0,58311
49,25,-666666666,28522,3,0,49,0,0,58313
5920,1658,54722,20474,1496,87,114,13,5598,58316
188,73,-666666666,59162,30,0,188,0,0,58317
3874,1545,79830,44653,323,31,3434,20,313,58318
99,33,109375,51693,1,0,99,0,0,58321
80,18,172500,57288,0,0,80,0,0,58323
1388,598,56875,33764,151,8,1152,9,132,58324
64,19,-666666666,32314,3,0,57,0,7,58325
354,121,113438,58734,6,3,307,2,17,58327
2940,845,48610,20329,979,0,439,29,2380,58329
514,265,65908,45917,83,0,414,4,0,58330
172,85,77917,37728,36,0,143,0,0,58331
227,117,62875,26727,42,11,212,0,4,58332
1256,201,25313,8693,563,0,22,0,1215,58335
104,53,59375,36057,6,0,104,0,0,58338
23,7,33438,9570,12,0,23,0,0,58339
2526,1138,49554,34781,305,0,2406,8,26,58341
55,21,92813,33251,3,0,51,4,0,58343
1012,367,60474,27029,183,0,921,22,3,58344
157,56,79167,44166,3,0,157,0,0,58345
546,248,62813,35783,39,0,531,0,0,58346
727,354,56563,34320,119,1,709,0,0,58348
345,157,78750,33819,57,0,289,0,46,58351
480,175,72589,40882,70,0,406,5,0,58352
92,48,123000,52849,3,0,92,0,0,58353
49,18,74000,36041,0,0,49,0,0,58355
1711,803,48512,32780,172,0,1599,0,34,58356
557,179,75195,27780,144,0,86,0,441,58357
264,100,122500,44323,21,0,261,0,0,58361
20,9,-666666666,-1,0,0,20,0,0,58362
74,39,89750,58984,3,0,74,0,0,58363
167,101,54464,32995,32,0,156,0,1,58365
873,306,64500,25911,104,5,581,0,261,58366
1519,498,56667,29369,253,1,652,11,736,58367
3408,1452,57055,36004,390,10,3176,48,99,58368
1011,341,80750,34407,134,9,394,0,509,58369
1255,276,43438,16086,463,3,151,0,988,58370
115,33,66875,24999,5,0,111,0,4,58372
534,271,63750,41047,80,0,295,0,191,58374
221,105,103750,86646,5,0,214,2,2,58377
286,65,40156,12737,109,0,22,0,264,58379
431,181,68125,50376,45,0,401,0,30,58380
440,158,108000,51123,55,0,248,31,128,58381
116,74,88676,57378,8,0,116,0,0,58382
258,138,89167,52829,15,0,248,0,5,58384
196,52,101875,29604,16,0,179,17,0,58385
62,33,126250,56990,6,0,62,0,0,58386
17410,7740,57278,38676,2168,372,16045,147,310,58401
114,0,-666666666,8595,26,1,102,0,11,58402
680,1,-666666666,4779,1,65,545,11,1,58405
992,532,63167,41626,147,0,941,17,8,58413
211,63,-666666666,30833,11,0,211,0,0,58415
404,178,57500,29044,35,0,399,0,0,58416
415,207,58068,63043,78,0,414,0,0,58418
358,108,105000,34459,11,1,338,0,11,58420
2981,1307,80461,43742,243,16,2819,2,33,58421
202,68,137500,60287,2,0,195,0,0,58422
60,42,40833,57865,7,0,56,0,0,58423
445,135,75625,29745,5,0,445,0,0,58424
1316,505,75938,48097,83,0,1236,0,23,58425
195,63,76250,57919,0,0,195,0,0,58426
233,103,60625,38032,6,0,215,0,0,58428
271,136,78750,49433,25,0,268,0,1,58429
150,55,54712,29687,1,0,150,0,0,58430
135,64,106429,59099,1,0,135,0,0,58431
1229,529,56875,36044,210,5,1208,3,5,58433
1715,639,52321,31763,131,0,1604,20,3,58436
730,334,72647,41038,74,0,722,0,0,58438
248,66,-666666666,27129,91,0,248,0,0,58439
90,44,55000,34374,5,0,84,0,2,58440
324,96,77500,41878,5,11,251,0,0,58441
496,192,56364,31644,90,2,454,0,4,58442
135,76,57500,45746,4,0,135,0,0,58443
161,86,68214,36067,9,0,154,0,0,58444
208,55,80729,27017,5,0,207,0,0,58445
339,155,61458,47051,22,0,339,0,0,58448
66,34,57143,51239,2,0,61,3,0,58451
52,13,-666666666,9063,4,0,52,0,0,58452
326,141,64375,31342,19,0,290,0,2,58454
384,114,76000,40743,16,0,364,6,0,58455
601,248,72500,32750,47,0,552,0,2,58456
1089,415,69813,34059,140,11,1030,0,1,58458
137,58,55417,50208,10,0,131,0,0,58460
442,176,66250,37375,75,0,427,0,10,58461
579,304,69063,38746,49,0,534,0,18,58463
229,95,54464,33699,54,0,204,0,21,58464
460,205,71580,51734,4,0,338,0,0,58466
558,231,65875,33641,84,0,549,0,3,58467
398,167,83750,40870,27,0,385,0,13,58472
2806,1105,75066,38149,254,0,2569,30,107,58474
121,77,-666666666,38547,43,0,121,0,0,58475
412,233,-666666666,31849,147,0,411,0,0,58476
147,54,71000,27588,2,0,146,0,0,58477
126,71,-666666666,30282,4,0,126,0,0,58478
161,79,70875,55010,14,0,161,0,0,58479
196,91,76023,31940,8,0,183,0,1,58480
212,112,85714,46148,9,0,212,0,0,58481
979,471,58304,35766,103,0,958,0,0,58482
354,139,80568,35370,53,1,328,0,0,58483
99,39,105625,46178,0,0,99,0,0,58484
164,74,121250,58063,4,0,164,0,0,58486
617,202,44500,20032,126,5,515,0,64,58487
149,105,73295,51926,9,0,149,0,0,58488
297,117,88750,31874,43,0,283,0,1,58490
387,172,91250,57760,10,0,367,0,0,58492
422,137,83482,32080,6,0,377,1,0,58494
1204,494,69107,36356,156,16,1087,1,2,58495
125,77,68563,53521,8,0,120,0,0,58496
178,89,107813,50328,27,0,178,0,0,58497
28579,11823,65777,36697,3560,1196,23843,159,1275,58501
36944,15057,101618,51521,1714,458,33490,570,406,58503
29545,11704,79652,40706,2033,258,25602,81,1876,58504
0,0,-666666666,-666666666,0,0,0,0,0,58505
253,110,89643,36832,23,0,253,0,0,58520
705,309,128048,56473,11,0,654,0,5,58521
3272,1373,90268,37232,209,0,3061,25,50,58523
62,31,66250,35097,5,0,61,0,0,58524
766,160,23000,7947,467,6,20,0,727,58528
717,299,60469,41642,130,0,658,13,15,58529
1113,407,82250,33365,186,0,986,2,0,58530
341,185,77188,46187,23,0,332,0,6,58531
275,158,42237,32896,61,0,269,0,0,58532
957,452,53500,33867,149,2,874,59,0,58533
444,224,62500,40726,46,0,412,0,18,58535
2274,628,39432,15494,910,1,84,0,2131,58538
3154,1244,78068,36123,232,13,2559,33,427,58540
548,223,90391,38832,25,0,527,0,21,58541
250,103,43125,30175,18,0,235,0,0,58542
565,247,66250,40171,43,6,513,0,0,58544
3247,1400,76500,43048,319,20,2968,39,69,58545
299,98,65962,33364,9,0,277,0,0,58549
1358,732,62000,42249,104,0,1298,10,5,58552
28814,11404,83542,43967,2279,431,25289,133,1066,58554
913,307,103438,38325,34,0,844,6,2,58558
364,143,108250,44041,26,8,352,0,0,58559
288,90,-666666666,39704,18,0,210,0,14,58560
1039,450,53611,28275,85,0,1034,1,0,58561
301,136,63438,34490,44,0,296,0,0,58562
1951,735,71875,36495,112,0,1906,1,10,58563
98,52,56429,35249,6,0,95,0,3,58564
182,103,86250,58265,10,0,180,0,2,58565
255,102,46890,27679,4,0,250,0,0,58566
526,152,52857,33360,77,2,163,0,332,58568
108,44,-666666666,47160,9,0,108,0,0,58569
484,151,77917,31052,67,1,323,0,100,58570
784,297,55104,32112,157,1,767,0,3,58571
337,133,81563,33166,90,0,308,1,1,58572
763,277,59432,33339,32,0,761,0,0,58573
850,380,75521,39471,87,0,819,9,0,58575
1073,493,86106,54895,56,5,956,22,19,58576
1850,821,76063,40917,142,13,1745,0,47,58577
1022,447,82986,44773,65,0,970,1,10,58579
523,264,115278,58358,13,0,491,0,29,58580
291,150,93611,43891,24,0,287,0,2,58581
29309,11768,78864,40256,2855,753,25646,381,320,58601
183,74,58750,26122,24,0,161,0,9,58620
1271,495,89712,37360,198,0,1104,0,13,58621
1781,652,78500,36788,235,49,1705,0,0,58622
2030,785,78109,36066,218,0,1886,0,63,58623
288,106,122500,68141,19,0,242,6,40,58625
636,195,92986,39245,45,21,544,0,27,58626
181,63,77292,33583,29,0,181,0,0,58627
479,209,111157,54336,40,0,453,0,17,58630
989,456,52500,31050,139,0,892,0,9,58631
274,101,60625,30449,12,0,271,0,0,58632
318,128,-666666666,65558,25,0,318,0,0,58634
934,327,59375,39940,178,9,606,2,238,58636
966,376,56364,31636,81,0,878,0,41,58638
1764,783,61042,37516,130,11,1678,12,24,58639
1226,481,95664,51971,23,0,1112,0,33,58640
71,28,-666666666,14865,26,0,71,0,0,58641
321,121,74875,50849,40,0,313,0,0,58642
122,70,58833,42030,11,0,108,0,0,58643
21,9,-666666666,51757,0,0,21,0,0,58644
243,118,70833,41720,25,0,231,0,0,58645
1041,465,50268,38716,111,0,989,0,0,58646
1301,506,68333,40300,87,12,1184,0,57,58647
311,136,63833,32994,14,0,301,0,2,58649
425,194,68804,44540,89,0,416,6,0,58650
516,227,103304,53515,6,0,516,0,0,58651
1198,473,73393,40910,122,0,1093,28,24,58652
708,268,83125,36338,88,0,684,0,1,58653
230,96,118000,39590,5,3,220,0,0,58654
591,233,115139,45805,4,0,449,0,135,58655
368,166,83750,37749,32,16,322,7,6,58656
32855,14189,74753,42474,3992,821,27670,766,659,58701
22780,9609,80639,42535,1685,1250,18961,289,126,58703
4658,1276,72237,24158,120,834,2881,53,20,58704
285,0,-666666666,25879,0,6,226,3,4,58705
509,0,-666666666,7553,0,76,344,15,27,58707
565,249,83482,40941,68,0,550,0,0,58710
251,92,72500,36943,1,0,251,0,0,58711
78,45,43750,67417,5,0,73,0,0,58712
175,32,81207,15711,0,0,175,0,0,58713
306,117,56743,23628,6,0,287,0,0,58716
1157,392,97833,39126,29,3,1112,0,0,58718
433,202,88750,60146,11,0,414,12,0,58721
1526,610,78750,38103,40,2,1354,7,11,58722
210,87,71875,34703,18,0,201,0,0,58723
347,135,93750,45367,21,0,324,2,1,58725
143,86,83571,55673,11,0,134,0,0,58727
1350,533,83516,42191,28,65,1173,7,34,58730
355,143,95954,41623,5,0,341,6,0,58731
256,119,96250,58105,1,0,250,4,1,58733
220,111,64028,36110,16,0,212,0,6,58734
483,140,141500,72107,6,0,462,0,6,58735
469,239,61250,39214,84,2,457,0,0,58736
177,61,103750,41882,4,1,173,3,0,58737
777,283,92917,38508,52,0,749,4,0,58740
672,282,104643,39084,50,0,671,0,0,58741
114,75,78958,51135,9,0,114,0,0,58744
1581,707,66691,37680,85,2,1533,0,13,58746
139,64,37500,63888,8,0,138,0,1,58748
482,196,85000,41841,80,0,467,0,0,58750
380,164,84167,43517,36,0,334,33,0,58752
206,99,-666666666,97049,0,0,206,0,0,58755
161,83,83625,55115,14,0,155,0,2,58756
1171,341,98750,29854,379,1,148,6,955,58757
271,119,80234,41289,1,0,267,0,0,58758
665,248,89167,40971,9,0,658,0,1,58759
237,101,65469,40660,41,0,185,1,0,58760
848,315,64219,34064,50,0,818,0,0,58761
190,77,81875,46152,7,0,180,0,0,58762
3982,1432,73077,32322,687,111,1109,16,2412,58763
350,143,94750,41139,70,4,323,4,0,58765
402,145,95208,36703,27,0,350,0,0,58768
174,99,73125,48088,9,0,172,0,0,58769
1679,611,63438,38733,353,42,752,33,794,58770
519,213,83352,37029,30,0,514,5,0,58771
159,91,109018,60975,7,14,129,4,6,58772
990,375,96563,48120,77,0,930,4,10,58773
181,60,63571,30450,21,1,32,3,111,58775
255,122,79657,48221,0,0,253,0,0,58776
125,60,138269,40960,0,0,78,16,0,58778
340,131,58750,26243,62,0,330,0,0,58779
607,238,107917,48019,24,0,578,0,11,58781
497,192,74896,32916,35,0,496,0,0,58782
434,183,86964,61921,16,0,434,0,0,58783
2860,1058,108000,44219,116,26,2488,15,37,58784
1630,595,98750,38789,39,3,1524,2,18,58785
65,32,-666666666,45998,3,0,65,0,0,58787
827,413,77656,46851,118,30,745,27,0,58788
443,166,75000,40081,78,0,422,2,17,58789
1460,578,75588,36933,93,7,1403,5,9,58790
258,106,98611,51575,18,0,258,0,0,58792
586,219,71250,46027,4,0,553,3,8,58793
206,87,69087,45005,84,0,206,0,0,58794
153,67,92917,52852,4,0,142,0,1,58795
33579,13202,85913,43572,2441,2021,26859,414,506,58801
154,84,54063,64250,10,0,154,0,0,58830
1133,380,90000,40333,61,134,913,0,52,58831
213,88,117500,50032,8,1,212,0,0,58833
904,308,129545,47329,66,2,813,30,14,58835
309,147,92969,54307,30,0,268,3,6,58838
951,281,135509,52468,15,5,842,0,59,58843
100,55,-666666666,25411,17,0,96,0,0,58844
582,313,85536,40180,81,0,542,0,19,58845
293,108,84167,50025,42,91,167,0,35,58847
1171,515,67604,47743,87,4,1075,0,10,58849
1973,893,76198,46927,180,0,1726,4,0,58852
494,205,101719,41538,47,0,207,2,244,58853
9173,3487,82426,45910,1073,75,7901,39,378,58854
70,38,107500,70840,12,0,70,0,0,58856
1337,667,76120,66826,91,0,1256,0,0,59001
187,74,32885,28097,68,0,144,0,13,59002
1125,499,43698,29214,278,1,478,23,559,59003
1132,445,38472,22590,272,0,979,0,103,59006
135,52,84167,87378,27,0,124,0,5,59007
420,143,82969,52592,39,0,361,0,3,59008
193,102,97813,54640,8,0,184,0,0,59010
3148,1222,63397,35094,180,57,2940,0,38,59011
60,26,53750,26578,12,0,39,0,14,59012
141,70,188478,64485,25,0,141,0,0,59013
1516,631,48438,29881,172,0,1399,0,17,59014
367,144,61071,38074,59,0,336,0,14,59015
966,283,51125,23553,206,0,65,0,840,59016
626,288,59688,49219,72,0,596,0,0,59018
4283,1712,85100,43112,374,7,3985,23,16,59019
86,48,46250,34419,8,0,86,0,0,59020
2180,464,36563,10191,954,0,134,0,2030,59022
