Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,asian_population,black_population,zip code tabulation area
53855.0,18490.0,63240.0,31758.0,8454.0,913.0,15456.0,33312
63715.0,21780.0,42177.0,20754.0,13837.0,1136.0,49856.0,33313
28730.0,10435.0,55317.0,27656.0,4592.0,1625.0,3834.0,33314
13178.0,5895.0,81501.0,45025.0,1713.0,103.0,636.0,33315
11194.0,5552.0,82973.0,78944.0,1337.0,524.0,835.0,33316
37161.0,12762.0,75767.0,33976.0,5086.0,1363.0,8597.0,33317
50703.0,20733.0,49770.0,31262.0,6360.0,1992.0,30635.0,33319
50513.0,21625.0,54428.0,30462.0,6194.0,1382.0,12086.0,33321
40244.0,18399.0,55281.0,35605.0,4244.0,1777.0,9298.0,33322
23099.0,8319.0,100478.0,46486.0,1003.0,1265.0,3902.0,33323
49343.0,19516.0,73772.0,39740.0,5097.0,2586.0,7969.0,33324
31410.0,10364.0,85607.0,37629.0,3545.0,1413.0,2175.0,33325
31687.0,10655.0,99828.0,44224.0,2359.0,1353.0,1148.0,33326
23593.0,6557.0,147103.0,55631.0,1293.0,1749.0,1325.0,33327
28373.0,9940.0,108569.0,49181.0,1900.0,1443.0,1366.0,33328
14450.0,4614.0,126782.0,58697.0,654.0,1474.0,1423.0,33330
25150.0,7454.0,128421.0,54019.0,665.0,2048.0,975.0,33331
11484.0,3393.0,144625.0,61333.0,380.0,615.0,1011.0,33332
29497.0,12730.0,61013.0,38415.0,4482.0,657.0,4822.0,33334
34699.0,12589.0,63941.0,30501.0,3022.0,2077.0,14857.0,33351
0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,33388
31144.0,13578.0,49554.0,38657.0,5394.0,455.0,11497.0,33401
14139.0,4922.0,59516.0,25982.0,2284.0,279.0,6035.0,33403
30431.0,11356.0,49433.0,32300.0,5918.0,77.0,20257.0,33404
21138.0,8368.0,68079.0,36113.0,3879.0,127.0,767.0,33405
26006.0,8451.0,65035.0,28833.0,3176.0,603.0,2470.0,33406
32422.0,12174.0,46638.0,26123.0,7751.0,691.0,20323.0,33407
18522.0,9535.0,82162.0,78895.0,861.0,208.0,168.0,33408
33146.0,11569.0,55687.0,26294.0,6143.0,1128.0,10608.0,33409
35711.0,15085.0,85747.0,61441.0,2988.0,1255.0,2220.0,33410
74923.0,27024.0,77190.0,35872.0,5013.0,3589.0,17563.0,33411
15234.0,5551.0,107822.0,51759.0,643.0,602.0,2209.0,33412
16910.0,5421.0,65276.0,31019.0,1368.0,697.0,4856.0,33413
51913.0,18184.0,47815.0,24146.0,7902.0,1060.0,9557.0,33415
35443.0,16050.0,43599.0,28488.0,6310.0,491.0,11704.0,33417
42372.0,18010.0,110482.0,72565.0,2463.0,1591.0,2668.0,33418
23591.0,9992.0,66186.0,34177.0,2777.0,996.0,4915.0,33426
21554.0,7546.0,93636.0,46813.0,1523.0,982.0,2840.0,33431
20263.0,10287.0,81566.0,85349.0,1964.0,332.0,938.0,33432
42684.0,19372.0,65716.0,47019.0,4064.0,1991.0,858.0,33433
21017.0,10331.0,63472.0,54664.0,1587.0,504.0,602.0,33434
36644.0,14236.0,57925.0,34707.0,5805.0,418.0,15528.0,33435
47089.0,19144.0,64205.0,38771.0,4055.0,1123.0,10955.0,33436
37997.0,18053.0,66272.0,43528.0,2401.0,769.0,4888.0,33437
29347.0,12682.0,48132.0,31692.0,5372.0,823.0,9516.0,33441
31680.0,15358.0,48571.0,32313.0,3725.0,371.0,3234.0,33442
23842.0,8984.0,60706.0,36120.0,3729.0,414.0,10897.0,33444
30309.0,13796.0,58948.0,42372.0,3298.0,970.0,6401.0,33445
26791.0,13680.0,64217.0,63125.0,2247.0,578.0,930.0,33446
21068.0,9399.0,63351.0,52019.0,2436.0,182.0,968.0,33455
36346.0,12328.0,51272.0,25823.0,8680.0,359.0,5838.0,33460
47633.0,15771.0,52621.0,25444.0,7568.0,1211.0,9830.0,33461
32371.0,12727.0,59868.0,38083.0,4460.0,431.0,7388.0,33462
65754.0,20371.0,59791.0,30622.0,9901.0,3014.0,19718.0,33463
54790.0,21173.0,75617.0,39678.0,5069.0,1970.0,4203.0,33467
14754.0,6711.0,90920.0,63167.0,1067.0,122.0,56.0,33469
19422.0,8020.0,78828.0,47650.0,1473.0,987.0,1858.0,33472
11050.0,6436.0,144300.0,176522.0,540.0,155.0,37.0,33480
12795.0,6584.0,106108.0,105326.0,1019.0,246.0,749.0,33483
26457.0,14639.0,47056.0,41162.0,2028.0,612.0,1514.0,33484
22515.0,8816.0,94338.0,50437.0,2522.0,706.0,1084.0,33486
21691.0,9859.0,80034.0,63552.0,1491.0,530.0,1323.0,33487
23144.0,10121.0,97855.0,81675.0,1936.0,757.0,998.0,33496
29629.0,11312.0,62579.0,31050.0,2540.0,1528.0,5122.0,33510
59118.0,22233.0,63863.0,32901.0,6192.0,2644.0,9413.0,33511
18684.0,6552.0,53775.0,28139.0,2071.0,322.0,1551.0,33523
16814.0,5359.0,62641.0,29995.0,3863.0,188.0,1329.0,33527
17859.0,5520.0,73443.0,24905.0,3479.0,414.0,3693.0,33534
32610.0,11371.0,93289.0,40926.0,2588.0,2218.0,3275.0,33543
28270.0,9437.0,91647.0,39907.0,1910.0,1441.0,2518.0,33544
23118.0,7199.0,90118.0,33923.0,1465.0,826.0,3628.0,33545
29236.0,9100.0,107883.0,42692.0,2550.0,1254.0,2162.0,33547
7385.0,2688.0,123060.0,57483.0,330.0,438.0,342.0,33548
18677.0,7376.0,72618.0,38670.0,1032.0,952.0,1609.0,33549
27729.0,9714.0,128333.0,59376.0,995.0,1646.0,1396.0,33556
27309.0,9958.0,92650.0,46091.0,1430.0,2503.0,1308.0,33558
17355.0,6335.0,76075.0,34626.0,1802.0,1073.0,1541.0,33559
27097.0,9940.0,48675.0,23703.0,5129.0,85.0,3948.0,33563
17394.0,6086.0,53434.0,27818.0,3205.0,157.0,251.0,33565
22415.0,7752.0,65550.0,31806.0,2902.0,623.0,1216.0,33566
11821.0,3769.0,83763.0,28800.0,1331.0,187.0,1790.0,33567
25960.0,9421.0,83073.0,35984.0,2188.0,947.0,3572.0,33569
30088.0,10296.0,61112.0,27346.0,5338.0,605.0,5573.0,33570
22771.0,8767.0,101828.0,51974.0,920.0,685.0,2647.0,33572
26042.0,13640.0,55912.0,38819.0,2153.0,344.0,2692.0,33573
54136.0,22071.0,64993.0,33028.0,7223.0,1399.0,11762.0,33578
39551.0,12506.0,90018.0,34281.0,1867.0,1302.0,8830.0,33579
26711.0,9582.0,58025.0,28968.0,4575.0,1210.0,3825.0,33584
11771.0,4055.0,50817.0,29652.0,1860.0,313.0,1340.0,33592
36154.0,13077.0,80437.0,35601.0,3265.0,1630.0,5366.0,33594
30103.0,10198.0,101813.0,41320.0,1197.0,614.0,2734.0,33596
26115.0,7705.0,77790.0,26760.0,4594.0,268.0,3396.0,33598
16044.0,8892.0,82755.0,67024.0,2659.0,664.0,2583.0,33602
20245.0,8560.0,54650.0,34115.0,3988.0,99.0,4148.0,33603
38743.0,15302.0,46617.0,27143.0,8633.0,482.0,10355.0,33604
16139.0,7140.0,28219.0,21038.0,4908.0,186.0,7992.0,33605
21281.0,8693.0,100386.0,71848.0,1537.0,616.0,1108.0,33606
24171.0,10694.0,50241.0,32783.0,4436.0,870.0,4298.0,33607
18117.0,8330.0,88794.0,69280.0,1833.0,992.0,620.0,33609
47068.0,16775.0,40085.0,19459.0,10655.0,1209.0,27169.0,33610
49352.0,18746.0,38023.0,20880.0,14541.0,1106.0,15156.0,33612
36941.0,15808.0,38085.0,27537.0,11447.0,1812.0,7411.0,33613
47591.0,18410.0,46740.0,24342.0,8302.0,1507.0,4819.0,33614
47969.0,18494.0,56352.0,31793.0,6063.0,1649.0,4095.0,33615
47472.0,19168.0,41961.0,26644.0,11201.0,2965.0,16608.0,33617
27396.0,11957.0,69313.0,48971.0,1901.0,897.0,1431.0,33618
41225.0,14074.0,50967.0,23638.0,8137.0,937.0,14786.0,33619
4743.0,10.0,-666666666.0,2268.0,10.0,186.0,683.0,33620
40904.0,15533.0,73107.0,36360.0,2837.0,1274.0,3070.0,33624
28577.0,11133.0,76694.0,35569.0,3197.0,1540.0,2240.0,33625
29944.0,11518.0,114449.0,55217.0,1677.0,3187.0,942.0,33626
26175.0,10163.0,139158.0,77780.0,907.0,663.0,632.0,33629
23662.0,7839.0,62334.0,30957.0,3753.0,637.0,2993.0,33634
20075.0,7624.0,74867.0,34833.0,2598.0,1869.0,838.0,33635
18522.0,7236.0,52280.0,26258.0,3011.0,1791.0,4527.0,33637
71767.0,25206.0,96843.0,45658.0,6091.0,10733.0,10933.0,33647
16802.0,9405.0,54192.0,57113.0,2230.0,174.0,2040.0,33701
32150.0,14241.0,57512.0,37332.0,3382.0,1509.0,2766.0,33702
26709.0,11132.0,90641.0,54768.0,1401.0,622.0,1569.0,33703
16059.0,7689.0,89120.0,75817.0,811.0,242.0,661.0,33704
26749.0,11145.0,62672.0,34664.0,5702.0,492.0,12831.0,33705
15478.0,8273.0,88219.0,73021.0,1014.0,176.0,258.0,33706
25260.0,12659.0,56393.0,41842.0,3118.0,306.0,1773.0,33707
14826.0,7747.0,66959.0,52626.0,1153.0,295.0,229.0,33708
23264.0,10493.0,46290.0,28684.0,2885.0,814.0,1171.0,33709
34462.0,14176.0,65195.0,37300.0,2410.0,1205.0,1550.0,33710
18409.0,6180.0,60488.0,29243.0,3107.0,116.0,9707.0,33711
24495.0,9340.0,52507.0,28366.0,4570.0,147.0,17032.0,33712
32572.0,14053.0,62088.0,35289.0,3959.0,2550.0,2526.0,33713
20163.0,8172.0,41239.0,22458.0,3254.0,1952.0,2742.0,33714
7653.0,3672.0,96250.0,70029.0,262.0,149.0,7.0,33715
18396.0,9557.0,63434.0,40514.0,2403.0,892.0,2396.0,33716
73.0,0.0,-666666666.0,9815.0,23.0,0.0,19.0,33744
27437.0,10529.0,47013.0,28913.0,5444.0,537.0,6903.0,33755
32899.0,13378.0,49911.0,35284.0,5653.0,548.0,5200.0,33756
17370.0,7746.0,57259.0,36770.0,2167.0,497.0,1126.0,33759
21304.0,7524.0,51224.0,28833.0,3349.0,1203.0,4286.0,33760
19308.0,8881.0,61001.0,38579.0,1654.0,805.0,607.0,33761
5402.0,2655.0,71268.0,51041.0,303.0,199.0,119.0,33762
20657.0,9755.0,45589.0,31439.0,2913.0,434.0,988.0,33763
27600.0,12091.0,56530.0,38963.0,2976.0,942.0,803.0,33764
15257.0,6526.0,53892.0,36144.0,2188.0,924.0,1107.0,33765
7615.0,4120.0,94167.0,81704.0,485.0,140.0,170.0,33767
25880.0,11275.0,51968.0,33682.0,3252.0,544.0,1719.0,33770
28174.0,12788.0,51138.0,28634.0,2988.0,716.0,2181.0,33771
23559.0,9904.0,65775.0,37430.0,2120.0,561.0,397.0,33772
17135.0,7043.0,64017.0,33856.0,1885.0,1654.0,361.0,33773
19691.0,8330.0,64717.0,34740.0,1511.0,142.0,1837.0,33774
13181.0,5004.0,86951.0,46055.0,552.0,308.0,226.0,33776
17214.0,7057.0,78330.0,45130.0,1115.0,738.0,369.0,33777
15912.0,6219.0,57697.0,31277.0,1875.0,464.0,1534.0,33778
26887.0,10384.0,47210.0,29048.0,4040.0,2751.0,1919.0,33781
22457.0,9249.0,58548.0,32264.0,2450.0,2628.0,669.0,33782
4873.0,2477.0,85391.0,60705.0,376.0,110.0,25.0,33785
1607.0,718.0,106250.0,82499.0,120.0,34.0,34.0,33786
32411.0,11630.0,41008.0,19439.0,8095.0,370.0,5838.0,33801
29942.0,11878.0,58437.0,37432.0,3386.0,424.0,2671.0,33803
25229.0,9473.0,41818.0,23726.0,6204.0,539.0,10411.0,33805
30368.0,11272.0,58037.0,29236.0,3010.0,985.0,3822.0,33809
51505.0,18926.0,60228.0,29531.0,4996.0,724.0,6530.0,33810
24186.0,8554.0,75483.0,33469.0,1659.0,257.0,1668.0,33811
14241.0,4556.0,87885.0,32747.0,630.0,375.0,1603.0,33812
38103.0,13391.0,89774.0,41466.0,2338.0,1233.0,2084.0,33813
14965.0,6004.0,33422.0,21025.0,3174.0,295.0,4256.0,33815
36098.0,12068.0,57879.0,28989.0,5142.0,591.0,3305.0,33823
25264.0,9905.0,41275.0,23258.0,4412.0,376.0,4462.0,33825
2770.0,879.0,59464.0,33990.0,345.0,10.0,100.0,33827
29151.0,9917.0,50298.0,25787.0,5243.0,677.0,5504.0,33830
34428.0,11775.0,63266.0,27211.0,4260.0,499.0,4564.0,33837
5070.0,1492.0,40737.0,15116.0,1606.0,114.0,1038.0,33838
4221.0,1260.0,65417.0,29191.0,534.0,61.0,355.0,33839
11034.0,3942.0,49726.0,22302.0,1355.0,50.0,864.0,33843
43911.0,14563.0,51748.0,24914.0,6818.0,280.0,8836.0,33844
1062.0,209.0,61594.0,14847.0,224.0,0.0,136.0,33848
534.0,168.0,28810.0,17666.0,261.0,0.0,0.0,33849
8535.0,3175.0,43886.0,24520.0,1427.0,682.0,1409.0,33850
20813.0,8995.0,46525.0,29023.0,2834.0,226.0,514.0,33852
11530.0,4452.0,40423.0,22311.0,2228.0,14.0,2422.0,33853
297.0,235.0,24538.0,22655.0,0.0,0.0,20.0,33856
10573.0,4263.0,50879.0,24714.0,1733.0,71.0,1095.0,33859
26338.0,8556.0,56770.0,23353.0,4469.0,369.0,2942.0,33860
13718.0,4146.0,57051.0,23882.0,1842.0,95.0,882.0,33868
25301.0,10974.0,38610.0,24987.0,5390.0,292.0,3486.0,33870
12916.0,5834.0,63706.0,35991.0,860.0,537.0,751.0,33872
10616.0,4734.0,61481.0,35692.0,654.0,150.0,347.0,33875
6098.0,2501.0,49026.0,26242.0,1384.0,0.0,266.0,33876
43354.0,14590.0,50502.0,24399.0,8187.0,678.0,8664.0,33880
35142.0,13437.0,45910.0,26420.0,6236.0,324.0,9180.0,33881
36300.0,13607.0,62203.0,33432.0,3179.0,831.0,4535.0,33884
17830.0,6471.0,59858.0,29958.0,2121.0,494.0,1499.0,33896
25842.0,8803.0,59636.0,31270.0,2826.0,421.0,2306.0,33897
16194.0,6670.0,48185.0,28312.0,2710.0,72.0,1053.0,33898
23531.0,9246.0,43565.0,32084.0,4433.0,243.0,5927.0,33901
21509.0,10902.0,51758.0,34230.0,2269.0,170.0,743.0,33903
31594.0,14605.0,55026.0,37730.0,2632.0,507.0,1163.0,33904
37700.0,13046.0,59081.0,27303.0,4649.0,506.0,3517.0,33905
25268.0,10805.0,47108.0,28666.0,3690.0,509.0,2349.0,33907
36555.0,18899.0,61875.0,52927.0,3676.0,477.0,567.0,33908
33658.0,11751.0,67325.0,28117.0,2746.0,449.0,1742.0,33909
19521.0,8609.0,90633.0,55716.0,991.0,376.0,230.0,33912
26117.0,10000.0,94881.0,48935.0,1341.0,706.0,1053.0,33913
42036.0,17216.0,67034.0,42792.0,2923.0,323.0,1203.0,33914
25429.0,9339.0,39477.0,21927.0,5704.0,240.0,9293.0,33916
30120.0,13709.0,48005.0,32206.0,5062.0,325.0,810.0,33917
28787.0,14015.0,62778.0,43518.0,2573.0,647.0,796.0,33919
6488.0,2401.0,77051.0,36994.0,388.0,174.0,210.0,33920
925.0,435.0,120208.0,101394.0,110.0,2.0,92.0,33921
4236.0,1779.0,50216.0,35586.0,652.0,10.0,0.0,33922
173.0,35.0,-666666666.0,42354.0,76.0,0.0,43.0,33924
28600.0,13072.0,89220.0,55845.0,1729.0,798.0,654.0,33928
9186.0,4695.0,66898.0,58465.0,827.0,75.0,30.0,33931
22083.0,6924.0,39283.0,21006.0,5092.0,38.0,673.0,33935
27178.0,9360.0,41634.0,20463.0,6723.0,293.0,2551.0,33936
2830.0,1374.0,90625.0,72002.0,186.0,54.0,9.0,33946
9486.0,4885.0,55720.0,38898.0,596.0,127.0,72.0,33947
17523.0,7666.0,54487.0,33533.0,1562.0,313.0,1644.0,33948
24039.0,11693.0,64856.0,45300.0,2519.0,360.0,877.0,33950
34214.0,14601.0,48992.0,28378.0,5450.0,466.0,2077.0,33952
7084.0,3037.0,66287.0,40502.0,415.0,35.0,165.0,33953
10355.0,4108.0,73098.0,37648.0,752.0,94.0,950.0,33954
10429.0,4684.0,69461.0,39431.0,1276.0,68.0,203.0,33955
3551.0,1719.0,59098.0,50087.0,315.0,13.0,24.0,33956
6437.0,3471.0,103413.0,107950.0,443.0,49.0,18.0,33957
2530.0,0.0,-666666666.0,3928.0,0.0,26.0,370.0,33965
9738.0,4491.0,70949.0,57097.0,405.0,568.0,735.0,33966
26690.0,9185.0,75641.0,35597.0,2807.0,717.0,727.0,33967
28061.0,7847.0,61465.0,23034.0,4341.0,374.0,6087.0,33971
14883.0,4405.0,61908.0,23036.0,2560.0,61.0,2329.0,33972
15048.0,4037.0,44429.0,16594.0,5129.0,215.0,5792.0,33973
19187.0,5180.0,55456.0,20258.0,2718.0,98.0,3384.0,33974
17137.0,4708.0,58269.0,20149.0,1492.0,200.0,3440.0,33976
13173.0,6038.0,54011.0,32973.0,1313.0,197.0,1060.0,33980
12683.0,5448.0,61544.0,31980.0,1495.0,146.0,281.0,33981
11016.0,4157.0,50654.0,29556.0,658.0,101.0,892.0,33982
15487.0,6812.0,60954.0,34713.0,1101.0,201.0,1723.0,33983
35283.0,12993.0,63249.0,31583.0,4466.0,1668.0,1381.0,33990
23899.0,9004.0,70457.0,33819.0,2678.0,86.0,763.0,33991
29502.0,9987.0,74807.0,32272.0,3900.0,751.0,1986.0,33993
10723.0,5334.0,101944.0,103183.0,1071.0,65.0,971.0,34102
11310.0,5535.0,104309.0,110755.0,908.0,187.0,98.0,34103
23813.0,10888.0,58333.0,34537.0,3643.0,694.0,1185.0,34104
16530.0,7766.0,90260.0,75001.0,1111.0,528.0,151.0,34105
16631.0,8389.0,106290.0,96575.0,796.0,338.0,42.0,34108
26000.0,11908.0,81140.0,60948.0,2307.0,1180.0,789.0,34109
24773.0,12584.0,78133.0,75672.0,1805.0,480.0,405.0,34110
26789.0,12938.0,63191.0,41122.0,2554.0,196.0,1884.0,34112
24383.0,10341.0,67715.0,47895.0,2147.0,487.0,2593.0,34113
18599.0,8634.0,72481.0,50342.0,1730.0,40.0,1278.0,34114
35705.0,10541.0,62366.0,25360.0,4225.0,325.0,3651.0,34116
18927.0,5331.0,91241.0,30458.0,1741.0,140.0,669.0,34117
31714.0,13477.0,96692.0,55022.0,2013.0,396.0,352.0,34119
35117.0,12228.0,78015.0,36146.0,3070.0,228.0,4263.0,34120
14859.0,7754.0,111258.0,100398.0,693.0,235.0,95.0,34134
45996.0,19189.0,76355.0,43509.0,4321.0,658.0,1036.0,34135
168.0,60.0,-666666666.0,9003.0,60.0,0.0,0.0,34140
33241.0,8598.0,45870.0,18541.0,8914.0,125.0,6236.0,34142
15929.0,8131.0,93134.0,78002.0,930.0,129.0,59.0,34145
3695.0,1706.0,106014.0,67391.0,135.0,0.0,71.0,34201
24920.0,9519.0,104907.0,59569.0,1562.0,736.0,393.0,34202
38698.0,16032.0,60603.0,39024.0,3454.0,907.0,4149.0,34203
31061.0,12856.0,47533.0,28821.0,4761.0,855.0,2965.0,34205
35394.0,14881.0,42846.0,24068.0,5553.0,370.0,2738.0,34207
41102.0,13860.0,51210.0,25058.0,7403.0,503.0,7855.0,34208
34848.0,15080.0,70356.0,45804.0,2550.0,440.0,892.0,34209
16579.0,7618.0,51242.0,36078.0,2206.0,418.0,1190.0,34210
13251.0,5004.0,111952.0,52992.0,483.0,89.0,221.0,34211
22962.0,8462.0,98293.0,45400.0,1388.0,1605.0,493.0,34212
25658.0,9253.0,96813.0,43108.0,750.0,560.0,1403.0,34219
51531.0,18247.0,63311.0,31719.0,6252.0,811.0,8763.0,34221
13076.0,5552.0,58915.0,32771.0,970.0,181.0,381.0,34222
18760.0,9827.0,60342.0,49128.0,1335.0,455.0,0.0,34223
15387.0,7624.0,49637.0,32978.0,1607.0,276.0,76.0,34224
7446.0,4106.0,121797.0,117799.0,258.0,66.0,31.0,34228
7820.0,3534.0,86761.0,63136.0,540.0,44.0,78.0,34229
32460.0,15069.0,61937.0,44856.0,3682.0,359.0,838.0,34231
34108.0,14658.0,73212.0,39957.0,3629.0,559.0,1243.0,34232
19195.0,8415.0,68972.0,39778.0,1954.0,586.0,241.0,34233
21692.0,8696.0,46772.0,27407.0,4943.0,119.0,6960.0,34234
14349.0,6935.0,63364.0,46288.0,982.0,37.0,375.0,34235
12523.0,7186.0,87679.0,90666.0,1226.0,290.0,413.0,34236
17742.0,6940.0,55828.0,30654.0,1543.0,386.0,2193.0,34237
21148.0,10711.0,85881.0,65719.0,943.0,500.0,467.0,34238
14203.0,6708.0,63413.0,50164.0,1160.0,247.0,270.0,34239
12713.0,4975.0,110143.0,54376.0,760.0,222.0,130.0,34240
15737.0,5865.0,92874.0,43247.0,1127.0,324.0,59.0,34241
7387.0,3962.0,116033.0,107875.0,255.0,123.0,20.0,34242
31400.0,13301.0,70875.0,39169.0,2212.0,1109.0,1465.0,34243
276.0,145.0,-666666666.0,60288.0,0.0,0.0,0.0,34250
5199.0,2256.0,48955.0,29544.0,448.0,13.0,216.0,34269
19555.0,9789.0,72715.0,71642.0,1292.0,645.0,428.0,34275
18746.0,10348.0,59670.0,54867.0,1326.0,254.0,47.0,34285
20264.0,7418.0,64728.0,34001.0,1046.0,157.0,690.0,34286
28218.0,11635.0,52641.0,30542.0,2398.0,665.0,1446.0,34287
13476.0,5010.0,68881.0,43869.0,639.0,428.0,868.0,34288
4511.0,1434.0,82362.0,33086.0,186.0,0.0,529.0,34289
6786.0,2460.0,82873.0,35367.0,224.0,82.0,605.0,34291
15676.0,7919.0,74136.0,49964.0,862.0,350.0,154.0,34292
44643.0,21260.0,75516.0,46728.0,2278.0,705.0,247.0,34293
18060.0,7081.0,44813.0,24297.0,2778.0,0.0,1042.0,34420
9164.0,4028.0,42800.0,25322.0,2707.0,188.0,115.0,34428
8903.0,4057.0,50690.0,36430.0,1149.0,129.0,414.0,34429
12657.0,5699.0,43884.0,26471.0,2468.0,106.0,866.0,34432
9424.0,3421.0,54816.0,25722.0,776.0,0.0,821.0,34434
7694.0,3645.0,46049.0,29104.0,1343.0,54.0,100.0,34436
16532.0,7673.0,47807.0,33922.0,2644.0,868.0,468.0,34442
18033.0,8033.0,47008.0,30091.0,2768.0,206.0,101.0,34446
10180.0,4699.0,49072.0,29026.0,1739.0,5.0,158.0,34448
10066.0,4984.0,39774.0,33574.0,1264.0,106.0,138.0,34450
13206.0,5378.0,51683.0,27114.0,1217.0,304.0,138.0,34452
9835.0,4194.0,45781.0,23340.0,1714.0,241.0,429.0,34453
12397.0,4557.0,52755.0,30068.0,751.0,0.0,494.0,34461
18483.0,8026.0,50903.0,32453.0,3167.0,491.0,448.0,34465
20707.0,8723.0,43308.0,24458.0,3742.0,208.0,3165.0,34470
26420.0,10885.0,54723.0,36692.0,3329.0,871.0,2321.0,34471
32035.0,11911.0,50308.0,26499.0,5131.0,491.0,7603.0,34472
22441.0,7397.0,63213.0,26663.0,1444.0,450.0,5350.0,34473
17686.0,7418.0,54886.0,33565.0,2404.0,1113.0,2360.0,34474
14387.0,4788.0,27421.0,20295.0,5483.0,85.0,6295.0,34475
23924.0,10931.0,56786.0,34326.0,1666.0,574.0,1697.0,34476
14205.0,5542.0,55225.0,24266.0,1836.0,246.0,1305.0,34479
22352.0,8398.0,64851.0,36468.0,2229.0,388.0,2297.0,34480
22890.0,11958.0,46325.0,33003.0,3039.0,212.0,1429.0,34481
23415.0,7422.0,55461.0,24643.0,2730.0,83.0,3927.0,34482
5399.0,2769.0,59720.0,39058.0,608.0,455.0,222.0,34484
11878.0,4886.0,41969.0,22281.0,2147.0,26.0,901.0,34488
31192.0,13125.0,60831.0,30653.0,3019.0,322.0,2179.0,34491
22995.0,10336.0,44244.0,28564.0,4188.0,89.0,1773.0,34601
13398.0,4425.0,74118.0,31003.0,1193.0,143.0,579.0,34604
28162.0,12399.0,46250.0,25864.0,5202.0,183.0,1092.0,34606
8300.0,3701.0,50574.0,31803.0,1663.0,56.0,422.0,34607
35708.0,14207.0,53764.0,26060.0,4612.0,749.0,1540.0,34608
43429.0,16397.0,63063.0,29544.0,4216.0,936.0,2838.0,34609
16566.0,5531.0,63938.0,28405.0,2530.0,316.0,611.0,34610
17388.0,8360.0,47874.0,30417.0,1881.0,103.0,459.0,34613
8072.0,2719.0,69129.0,29824.0,589.0,0.0,168.0,34614
32345.0,10292.0,104038.0,37984.0,2585.0,1273.0,2548.0,34638
29652.0,10454.0,86861.0,37705.0,2358.0,830.0,1411.0,34639
25101.0,11249.0,45872.0,30644.0,2836.0,229.0,831.0,34652
33790.0,15021.0,42666.0,25600.0,4113.0,433.0,2176.0,34653
24321.0,8938.0,57973.0,30151.0,3538.0,482.0,965.0,34654
44069.0,18283.0,71553.0,38590.0,4139.0,1372.0,1280.0,34655
31137.0,15467.0,45874.0,30568.0,4738.0,277.0,514.0,34667
49271.0,21043.0,39682.0,22283.0,9100.0,723.0,1896.0,34668
13915.0,5467.0,51139.0,25798.0,2118.0,214.0,476.0,34669
22528.0,8788.0,76217.0,41730.0,2155.0,890.0,995.0,34677
77.0,33.0,-666666666.0,23491.0,34.0,0.0,0.0,34679
923.0,422.0,59250.0,63394.0,4.0,53.0,0.0,34681
33490.0,13571.0,75189.0,40403.0,3078.0,658.0,382.0,34683
27304.0,13090.0,57768.0,38813.0,2519.0,1121.0,887.0,34684
17555.0,7345.0,79968.0,51418.0,1401.0,658.0,601.0,34685
8689.0,3399.0,103997.0,59503.0,845.0,401.0,172.0,34688
26393.0,11529.0,56155.0,42049.0,3213.0,170.0,1699.0,34689
11285.0,5163.0,39235.0,24011.0,2083.0,106.0,520.0,34690
20625.0,9391.0,39891.0,25108.0,3937.0,218.0,1653.0,34691
17778.0,7116.0,92019.0,48284.0,931.0,335.0,937.0,34695
38390.0,18883.0,56118.0,39272.0,3597.0,671.0,917.0,34698
3141.0,1122.0,49405.0,23538.0,503.0,10.0,77.0,34705
66167.0,24097.0,77866.0,34124.0,5030.0,2630.0,7800.0,34711
24200.0,8159.0,66258.0,27175.0,2637.0,292.0,2261.0,34714
23642.0,7537.0,81222.0,30534.0,1428.0,1053.0,2539.0,34715
11546.0,4754.0,51438.0,29477.0,1665.0,7.0,1130.0,34731
4581.0,1300.0,66591.0,33270.0,460.0,249.0,537.0,34734
23734.0,9232.0,71250.0,36027.0,1716.0,1032.0,3110.0,34736
3715.0,1654.0,62083.0,38923.0,235.0,0.0,74.0,34737
52998.0,16380.0,40153.0,19294.0,14440.0,1766.0,4686.0,34741
46292.0,11739.0,53455.0,20658.0,5994.0,1163.0,5287.0,34743
60324.0,17589.0,58452.0,25963.0,6707.0,2996.0,5102.0,34744
50514.0,14803.0,60564.0,26785.0,6489.0,1845.0,5683.0,34746
22109.0,8069.0,74865.0,41404.0,1410.0,749.0,1485.0,34747
42457.0,19237.0,46806.0,27666.0,6533.0,643.0,7255.0,34748
3879.0,1298.0,91100.0,35278.0,207.0,2.0,98.0,34756
42974.0,10796.0,54284.0,19196.0,5577.0,224.0,9925.0,34758
39453.0,12708.0,54264.0,29513.0,4718.0,626.0,8117.0,34759
989.0,304.0,120781.0,61825.0,113.0,9.0,424.0,34760
46585.0,14022.0,80786.0,31826.0,5209.0,2638.0,9828.0,34761
315.0,143.0,66181.0,32208.0,0.0,0.0,27.0,34762
29985.0,8879.0,54887.0,23636.0,4507.0,422.0,2270.0,34769
23948.0,7042.0,85549.0,34943.0,1089.0,402.0,1535.0,34771
31178.0,8931.0,76327.0,26562.0,2292.0,674.0,2634.0,34772
19972.0,6249.0,39545.0,23157.0,3153.0,100.0,6571.0,34785
46817.0,14869.0,105774.0,55643.0,3187.0,5046.0,2678.0,34786
