Total_Population,total_households,Median_income,per_capita_income,households_below_poverty_line,black_population,white_population,asian_population,native_population,zcta
32891,13358,58923,35316,4072,2953,27747,639,130,47802
21008,8742,58477,33531,2456,782,18210,1153,14,47803
10933,4479,39129,24045,2595,604,9241,44,8,47804
12862,5557,65865,34452,1722,149,11961,69,5,47805
13531,5626,22677,15471,6400,2337,9957,175,3,47807
225,110,70811,29935,22,42,183,0,0,47863
511,198,55125,22219,107,0,499,0,0,47871
2679,1142,70000,38274,237,5,2657,0,3,47874
9256,3526,59451,31950,1571,164,8815,28,9,47885
4497,2677,40527,36745,1223,647,3436,197,0,47901
16112,7292,44243,25645,2705,809,13205,240,37,47904
41689,17282,63072,34976,5739,3162,33667,1555,21,47905
73916,25718,46732,27310,17575,3460,53122,11777,113,47906
43169,17284,64328,31521,5154,3097,35258,811,24,47909
2802,1016,103929,42166,88,0,2726,0,0,47920
5342,2151,63558,32342,685,18,5038,87,0,47932
140,64,60000,27829,14,3,132,0,0,47982
3563,1429,64548,32958,534,0,3497,20,2,47993
21738,9383,151556,101884,1187,694,18860,1030,6,48009
8493,3698,52067,28967,810,2628,4885,480,107,48015
11334,5762,83059,50836,675,145,10375,241,10,48017
34087,13232,57953,27019,5859,18104,13714,270,47,48021
14813,5696,171776,84695,776,1201,12075,613,46,48025
14668,6531,61039,37422,1556,1018,12306,261,71,48026
15065,6824,59576,31676,2324,1425,11524,321,37,48030
17380,8027,54307,35240,2461,11963,4097,182,13,48033
15146,7762,56351,37912,1807,10420,2833,447,7,48034
34385,14716,66106,35730,3913,7368,24085,801,11,48035
21499,9198,61767,34217,3178,4738,14114,678,139,48036
44255,20707,77375,43770,3429,5130,34788,1430,165,48038
9973,4343,67548,36035,491,98,9554,126,10,48040
32193,11356,120109,45309,1583,320,29968,1047,51,48042
15679,6583,55154,31939,2410,3772,10398,25,37,48043
59225,19747,109664,42274,2679,4312,50258,1820,51,48044
24259,11688,79260,45583,2102,2585,20296,266,6,48045
39976,15924,91796,42554,2266,2570,34602,400,51,48047
10765,3195,66473,27838,1623,1369,8134,1,64,48048
5509,2228,82500,42323,176,5,5328,0,0,48049
17542,6813,86051,39882,1257,1311,14614,30,17,48051
15314,6287,77696,40292,1336,129,14473,83,25,48059
39644,16723,48639,27551,8352,2937,33111,286,172,48060
47476,20960,57274,30714,6322,10831,33053,674,49,48066
24285,12584,102687,67012,1552,700,21080,720,20,48067
2609,1149,164861,84370,67,17,2404,28,0,48069
6365,2304,184815,81206,105,69,5947,100,0,48070
28521,13459,63224,37113,3411,2094,23340,1822,80,48071
15150,6954,108125,58286,463,216,13394,147,41,48072
33822,16446,86269,54488,2241,2521,28296,1326,14,48073
9594,3757,61574,30646,969,7,8670,11,32,48074
23416,9861,66330,35352,2439,15821,5873,116,41,48075
24254,10331,82129,44473,2020,14177,7851,620,16,48076
12572,5074,83841,44621,836,98,12091,40,0,48079
22072,10989,68424,41564,1874,2232,18052,330,45,48080
20474,9076,74407,39630,1215,478,19151,133,1,48081
16043,7211,73517,41624,1114,662,14630,56,6,48082
23540,9686,86105,42861,2193,1155,15408,5308,99,48083
15571,6841,106250,57999,947,905,8567,5267,19,48084
27514,9124,137222,52487,1154,1009,19365,5879,4,48085
23727,9573,76475,37235,1954,2789,18518,1079,67,48088
32509,12675,50318,25544,5962,9631,18806,1935,52,48089
30063,11259,54857,26999,5516,7427,15375,5268,214,48091
27848,10660,69547,32361,3030,3505,18227,4729,41,48092
24441,10316,65245,36024,2104,4158,17385,1794,59,48093
20310,7884,94759,47248,1393,266,18818,138,2,48094
5704,2048,128790,53561,43,92,5358,93,0,48095
3780,1577,115507,47846,288,2,3605,17,15,48096
20545,7349,157997,68992,870,434,12935,6190,44,48098
28395,11854,73792,39032,2139,1230,23764,440,57,48101
54563,23913,113829,68122,3602,2762,41152,5591,268,48103
45161,17928,58224,46074,16346,2108,34406,6236,104,48104
37598,15503,93203,66043,5065,1942,22165,10205,37,48105
26888,11924,76226,50070,3000,4295,16296,4077,17,48108
5773,103,13708,38326,362,288,3813,1363,6,48109
44169,18153,71090,38948,5457,10324,29657,784,13,48111
21573,7982,112373,54246,654,254,19956,299,45,48114
26999,11152,101881,54122,1156,152,25638,220,93,48116
10258,4142,75615,39187,1145,186,9549,45,0,48117
8919,2674,61373,32455,2648,210,6963,502,0,48120
12639,4407,38918,20981,4193,1793,9336,22,0,48122
34046,13800,76889,38814,3560,1601,29291,434,77,48124
22082,8207,57299,27630,4722,2065,17655,51,83,48125
53044,15082,46565,19973,17665,1554,47339,1609,74,48126
40392,13863,59535,28379,8706,3231,34723,808,7,48127
12405,4412,97787,39697,1685,193,11763,180,7,48128
16731,6060,130333,58827,354,30,15295,305,18,48130
6711,2371,67802,31913,846,27,5992,0,0,48133
24114,8932,83286,36676,2944,2630,19036,444,127,48134
27203,11025,63630,31043,2925,1667,23487,234,83,48135
10695,4250,125469,65696,346,364,9677,280,21,48138
89,64,62917,42270,0,0,89,0,0,48139
25839,9222,38381,22420,9020,19304,4183,313,20,48141
9672,4036,98455,48267,575,122,8561,93,6,48144
39807,15189,55777,27393,7865,3843,26403,236,576,48146
26707,10511,90999,41033,1080,851,23285,611,167,48150
30954,12542,83074,45245,2017,1934,25039,2214,91,48152
37267,14736,99426,47264,1082,1498,32845,642,29,48154
1225,621,48073,33101,339,13,1130,13,0,48157
26775,11282,60330,33199,4374,1322,23592,166,42,48161
28740,11977,67774,35354,3217,552,26692,152,36,48162
9172,3250,107353,47488,258,193,8309,136,0,48164
9128,3246,100734,43689,593,111,7315,793,25,48165
13264,4845,68292,33669,1887,265,12095,0,13,48166
22830,9953,109769,71729,824,779,18329,2521,13,48167
25444,9097,161496,76587,698,674,18760,4638,11,48168
21210,8407,102414,48180,1600,50,20252,175,22,48169
40675,17572,104555,61649,1645,820,36274,1393,52,48170
13146,4999,85517,37774,1001,450,11523,219,0,48173
32155,11816,61119,28230,3945,12253,17164,518,33,48174
23240,8546,110355,50132,1146,486,20110,881,44,48176
36842,13619,127052,58927,1263,271,34177,930,13,48178
3613,1437,85852,52963,330,57,3295,0,11,48179
62937,24816,59352,30089,9866,12794,43539,704,206,48180
21391,8574,80611,40432,1502,189,20298,19,0,48182
42467,17604,74519,40267,4334,2024,37139,1155,58,48183
17860,7196,52957,28114,3093,4128,11867,248,199,48184
48622,21850,57353,33013,7118,10746,31982,2341,219,48185
36184,13436,64772,31864,4983,8141,23440,748,315,48186
52861,19357,112395,49487,3124,4667,36630,8256,18,48187
45390,16168,115025,49484,2507,5198,26948,10543,107,48188
13718,6024,78879,46064,1061,130,13136,111,22,48189
24857,10852,62111,33993,3775,437,22347,129,44,48192
16786,6580,69733,34264,1740,1675,13021,697,0,48193
29948,12549,62792,34480,2900,2320,23970,844,38,48195
66422,26768,67521,37200,8433,15760,39454,3919,164,48197
39867,16703,58479,32808,7431,13642,20321,748,69,48198
14287,7631,22243,31468,5994,8904,3550,985,14,48201
14617,7216,34244,30881,4081,9113,3801,867,120,48202
20584,8773,34610,24131,7130,17863,1778,93,98,48203
20365,8781,29224,20858,7258,18036,753,22,274,48204
31816,12406,42671,22585,8262,30053,1071,235,44,48205
16011,6345,36641,24071,4472,13639,1506,109,18,48206
20577,10892,43960,36923,5372,15679,3612,563,111,48207
7827,3845,24046,28293,2925,5315,2088,66,6,48208
26944,8721,37222,17319,9785,1666,9396,24,402,48209
26547,7871,36073,15002,10362,5094,10546,41,151,48210
5526,1681,35078,16488,2179,2193,2708,141,2,48211
43213,11670,37309,14629,15250,9013,18126,12483,185,48212
21232,7495,33659,18001,7754,20139,781,21,13,48213
19372,9496,31833,29397,5982,15530,2994,46,0,48214
11018,4429,32873,22990,4382,9822,919,12,11,48215
5171,2429,41066,30246,1396,1919,2180,39,23,48216
6660,2728,45870,24997,1094,5543,241,0,0,48217
7204,2904,26435,20548,3157,3330,2637,0,15,48218
44595,17878,41312,23244,11749,39433,2650,99,71,48219
21664,11300,80695,51140,2242,3431,16197,475,16,48220
41570,15445,51181,28812,7677,36031,3063,648,36,48221
25747,9594,41587,21982,5791,22636,1668,20,148,48223
38193,13153,41011,20798,12595,34026,2980,26,223,48224
16228,5774,57655,27329,3235,10572,4657,38,59,48225
6926,4160,71875,70202,821,3097,2814,541,39,48226
39024,15160,33579,19772,13246,37351,632,24,39,48227
54670,19132,33229,17872,20450,40653,9486,98,122,48228
9288,3434,45518,21690,2316,4057,2865,0,179,48229
17501,6965,135865,74985,558,683,15212,256,3,48230
32402,12322,35667,19643,11066,30877,1058,166,47,48234
45529,18169,38901,22477,12687,43023,1206,62,153,48235
31130,12525,128176,70131,1764,3012,25972,609,11,48236
29495,12432,61991,34974,4277,15715,10677,740,30,48237
24565,9961,29692,18645,9228,22887,475,54,7,48238
37372,14060,67570,32089,4843,21398,14063,162,115,48239
16914,6682,60185,29285,1888,7340,7963,110,53,48240
14806,5748,159833,92387,601,506,12039,849,4,48301
17175,6588,167500,97317,1112,1462,13140,1528,31,48302
17425,6633,147675,89270,566,1198,13778,1567,29,48304
28083,9795,163419,69375,450,524,23004,2483,43,48306
43799,18122,102420,54347,2465,1875,33085,6321,48,48307
30626,11155,117439,56028,1311,1026,24305,3523,51,48309
43232,14732,73422,30063,5500,1736,34423,4895,66,48310
34921,13679,70549,34788,3375,3209,26785,3368,10,48312
34004,13575,86560,39210,2728,2274,29764,774,47,48313
21587,9003,77463,42412,2099,654,17033,2813,30,48314
28248,10897,101538,48804,1353,874,25023,1116,26,48315
28263,11341,99671,49745,1445,476,25913,753,33,48316
28091,12401,71426,38325,2938,918,22241,2489,195,48317
4329,2079,74735,55490,177,193,3741,62,0,48320
33174,12680,111447,56694,1564,6583,21465,3544,39,48322
16742,6089,133019,73810,1342,1440,13276,1193,3,48323
17366,6507,140747,71544,722,1141,13606,1184,37,48324
24105,11307,78394,46847,2747,3204,14029,3886,26,48326
20878,9404,72336,41444,1981,1367,17616,380,42,48327
25717,11349,65687,41833,2961,2553,19698,488,58,48328
23932,9814,86768,44466,1363,424,21147,462,146,48329
22152,9030,120929,59872,1084,3407,14834,2681,0,48331
18814,7809,95601,48719,1301,4469,10952,1907,89,48334
24229,11106,95109,52834,1171,3538,11550,7266,88,48335
27558,11732,87165,46100,1740,4195,19119,2280,53,48336
25957,11087,46270,24073,6216,9069,9775,1124,69,48340
19236,7797,40631,25753,4081,11171,5606,480,104,48341
16858,6508,31432,18445,5832,10149,3673,881,25,48342
23212,9445,92024,46482,1679,1905,19327,221,98,48346
24819,8879,124352,61880,1043,397,21985,635,0,48348
7795,2765,104153,45821,496,48,7450,34,25,48350
7086,2860,91105,49597,449,16,6733,103,32,48353
10149,4157,91236,46343,566,313,8027,668,95,48359
12103,4785,128386,59121,354,223,10323,829,49,48360
7517,2416,161798,65385,81,16,6987,254,0,48363
18125,5689,179940,72036,418,747,11869,4581,64,48374
23933,9947,110666,57655,825,1533,14442,6332,9,48375
19083,8981,78433,49880,1075,2656,10276,4882,50,48377
7750,2777,131368,63451,374,67,7298,70,50,48380
13573,5476,98586,54806,888,146,12415,207,37,48381
23765,8474,129000,55554,1066,733,20865,819,32,48382
13093,4679,95182,43114,1500,568,11938,61,4,48383
18043,7320,88119,44754,1667,138,16554,176,61,48386
23854,10501,84172,47477,1651,699,20677,1584,1,48390
19975,9206,70786,43844,1662,1671,15830,1185,34,48393
9013,3530,79535,36801,596,188,8550,1,7,48415
21019,8681,62934,33020,2378,647,19111,144,54,48420
6592,2576,68578,32981,436,1,6401,1,8,48421
33601,14630,63715,36721,3717,730,31281,55,152,48423
38929,15401,93613,48855,3005,308,36464,518,39,48430
25824,10012,78388,39298,2793,1228,22826,106,92,48433
4139,1508,90294,43963,269,16,3950,21,2,48436
348,218,39205,31017,0,8,337,0,0,48437
7511,2689,100605,44266,314,40,7019,0,60,48438
52012,21092,86151,45968,2877,5667,40931,1977,76,48439
22416,9167,75493,41573,1978,570,20552,127,14,48442
8876,3340,62456,26450,1686,272,8169,10,15,48457
19109,7976,43830,29223,3860,4892,12685,39,32,48458
4440,1746,69600,33073,318,47,4204,84,0,48463
22586,9542,74425,39676,1257,771,20702,187,13,48473
1323,123,51406,15294,94,443,814,17,15,48502
22891,9752,36477,23328,7203,12716,8520,181,188,48503
23941,10158,38472,21291,7384,15613,6703,210,63,48504
17809,7106,31950,17281,6847,14111,2306,17,29,48505
24837,9817,43630,23983,6151,2475,19943,63,112,48506
29357,12356,44675,24839,6960,8392,18546,121,170,48507
9354,3911,63125,32688,1367,593,7806,201,10,48509
8577,3499,60722,31018,791,975,7086,0,1,48519
8164,3793,34044,20995,2546,942,6841,0,57,48529
20531,8348,52377,29531,3244,8100,10418,153,69,48532
32172,13572,36845,20956,10200,19935,10032,0,100,48601
27575,10731,44939,23218,7754,7005,15584,56,104,48602
28426,12481,61881,41865,3889,3081,21741,1519,225,48603
11793,4232,52285,27238,2810,1169,9684,64,44,48604
1676,608,43438,25976,350,705,671,12,0,48607
12339,5285,76669,41123,1480,12,11683,106,10,48609
15098,5174,91964,40595,679,664,13414,174,134,48623
3924,1738,75100,42237,246,0,3750,0,0,48631
12157,5902,60262,41739,1360,2247,9232,129,13,48638
32723,13449,76693,41987,3593,434,30252,319,32,48640
33483,13743,75798,43968,2640,640,29803,1397,117,48642
39182,17109,58211,33482,6275,445,36463,205,61,48706
25857,11248,47024,29675,5721,822,22303,205,55,48708
3264,1331,61651,34555,346,215,2779,0,0,48722
796,286,31391,5803,629,0,764,0,0,48724
11204,5162,52104,32939,1679,70,10491,51,5,48732
8090,3216,63980,30775,721,50,7589,98,49,48746
6519,3047,83131,50819,411,65,6289,62,0,48808
20165,7531,77111,35036,1527,315,18267,159,54,48813
18046,6825,99570,47715,615,298,16346,39,59,48820
6127,2462,97939,45472,208,106,5565,101,6,48821
2469,895,92917,41149,98,117,2126,2,7,48822
49713,21062,49302,38920,15047,3245,37885,4636,168,48823
15999,6076,74866,35300,976,90,14880,100,10,48827
19913,8430,90215,49022,716,391,18228,55,59,48837
12611,6142,72132,49492,806,282,10662,596,16,48840
21194,9006,82844,41685,2380,1815,16283,964,18,48842
46734,18057,89542,43449,2225,355,44019,408,155,48843
7705,2830,89567,41584,967,68,7321,30,22,48848
19502,7605,85599,40587,1178,378,17635,323,54,48854
16367,5956,94762,40657,565,28,15501,117,11,48855
23359,9169,105883,57270,1891,1409,14196,5218,231,48864
4602,1772,69628,30910,534,49,4257,0,53,48876
11331,4709,98075,54150,391,29,10728,53,0,48895
25953,10910,57445,31212,5190,3477,18082,416,150,48906
33221,15600,50435,30171,5891,5750,21682,1270,161,48910
40755,16582,54792,27534,6884,11242,21785,3175,73,48911
16378,7901,50822,34476,3323,3602,10031,791,90,48912
10022,4325,54583,27929,1472,2662,5795,268,16,48915
32379,15451,71370,42224,2743,4446,23126,1743,158,48917
3056,1753,35023,25855,1227,1193,1367,112,28,48933
20087,8681,54205,29145,3277,5226,12934,63,256,49001
19975,8127,68498,38652,1476,656,17368,228,35,49002
17870,7462,68361,34772,2510,1265,14582,404,0,49004
26730,10778,46777,28442,8277,3767,18870,1182,1,49006
10565,4553,35932,21132,3592,4389,4832,99,83,49007
16114,6408,64963,38901,2021,1873,12674,471,58,49008
47139,19003,78609,45677,5050,4138,36720,1877,40,49009
18457,6678,68649,31702,2254,495,16359,240,27,49010
3705,1361,81903,37240,420,44,3377,38,12,49012
21118,8178,64291,32939,2669,1992,16939,481,41,49014
29361,11680,65786,34644,4050,1748,22076,2151,230,49015
20179,8414,55884,32303,2757,2236,15697,76,155,49017
30539,12678,78666,43745,2468,1900,25288,1119,171,49024
1790,753,86369,49239,63,0,1728,20,17,49033
2128,807,70742,31135,162,0,2056,22,11,49034
20687,8863,39293,23262,5071,4994,12547,627,52,49037
23626,9511,62081,30994,2521,4800,16098,349,73,49048
2970,1046,77083,39195,207,50,2789,0,0,49051
7559,2688,80382,35813,636,180,6891,0,37,49053
7780,3037,102933,50429,206,222,6857,104,26,49083
6168,2291,95449,40524,321,16,5950,98,4,49087
3794,1414,101786,43781,169,79,3291,202,0,49088
10534,4293,62626,31593,761,398,9240,31,41,49107
10299,4167,65286,37949,1417,59,9389,56,27,49112
3390,1764,68646,58445,496,11,3165,29,23,49117
36792,14710,59450,33915,5363,2664,31573,168,196,49120
49509,16789,68572,30432,4681,4971,41314,422,237,49201
18234,8546,39850,28516,3637,1797,14355,198,31,49202
37004,15301,53719,29456,5680,5235,27912,301,22,49203
41209,15421,56640,28461,6307,1777,35557,136,153,49221
5381,2076,71425,34648,147,1,5151,4,1,49228
2580,1041,103681,54748,109,17,2409,0,0,49234
3803,1682,71375,39374,193,53,3499,0,27,49254
4024,1541,89006,46897,164,32,3943,6,0,49267
5634,2050,81419,37043,533,29,5336,0,0,49270
873,381,61875,40249,73,19,816,0,0,49276
2913,1122,80545,34103,194,1,2686,0,0,49277
14624,5907,73270,37478,764,194,13082,103,2,49286
20092,6946,168135,81285,377,149,17803,986,4,49301
9582,3009,115647,42042,231,16,9322,80,0,49302
10847,4128,104583,47028,870,108,10025,69,37,49306
25397,8973,102912,44924,775,106,23168,859,26,49315
25291,9110,97530,45495,895,558,21339,1215,88,49316
15740,6545,66326,35335,1239,1270,13107,154,26,49321
17522,6774,91102,41345,1051,291,16138,66,7,49331
39094,14484,107117,46867,1469,282,36116,306,47,49341
13155,4770,80126,36553,884,97,12116,212,5,49345
28358,8256,69468,25328,6514,537,25651,490,81,49401
2604,930,79444,38395,83,0,2372,10,13,49403
8917,3193,74040,32692,287,26,8182,0,3,49404
781,409,96406,69194,19,2,715,1,1,49406
10582,3959,67546,34661,1530,93,8719,42,5,49408
6529,2487,74665,41699,423,122,6249,27,25,49415
30419,11896,82661,41600,2202,1223,25721,974,22,49418
8483,2889,89681,36103,550,22,8129,51,16,49419
46467,17449,75164,35952,4000,2116,36674,1262,391,49423
48493,18308,79616,40376,3850,1184,34884,2614,450,49424
40410,13430,103705,40773,1348,305,37525,1083,6,49426
27793,10204,86414,37640,1282,328,25844,284,79,49428
3983,1373,87176,38099,196,0,3905,8,0,49435
1297,694,31218,24171,382,66,825,5,12,49440
36649,14932,62921,33791,3835,3584,30120,427,234,49441
45137,16190,47551,23072,6953,10226,30229,526,216,49442
26309,9637,50162,25584,5433,8300,16109,45,351,49444
21611,8441,83663,39689,1324,448,19162,63,142,49445
2746,1181,94931,56127,126,0,2551,28,29,49453
19568,8628,83477,49154,936,142,18214,100,21,49456
11119,4217,71649,33641,1328,135,9979,140,52,49457
8987,3116,94310,49859,332,162,7093,528,85,49460
29027,10414,94466,42973,1012,183,25476,1143,116,49464
37471,16883,58165,35174,8264,5056,24552,872,395,49503
40686,16979,64317,33562,7103,2677,31506,790,201,49504
32325,13638,67838,34225,4927,4631,23320,996,25,49505
33877,12603,106971,53160,2258,3283,26827,696,130,49506
39899,13174,52887,24801,10625,13529,15250,206,165,49507
42515,15868,62183,31136,4333,11499,21671,4119,15,49508
28549,10245,59941,27691,3356,3455,16555,501,550,49509
19141,8569,65640,40076,1304,3734,13280,861,157,49512
28070,10958,68164,33595,3175,2415,20067,929,271,49519
30509,11990,88200,49689,2364,926,26787,589,36,49525
23008,9450,77698,38588,1234,517,20519,368,29,49534
9977,4182,66250,37068,1130,395,7942,455,32,49544
34308,13192,92095,51326,2481,2409,27928,2537,94,49546
34615,12356,58593,25311,4821,4998,20193,2020,303,49548
3749,1420,79896,37442,286,0,3628,4,28,49621
3605,1117,74088,28688,390,1,3405,0,0,49637
7184,2221,69124,29273,597,5,6747,20,15,49649
21171,9098,73730,48744,1906,178,19636,209,286,49684
21120,8163,75035,36775,2688,145,19577,156,276,49685
25282,11569,67279,44394,3121,173,23842,89,286,49686
6558,2443,100507,45838,325,22,5896,44,77,49690
10353,3874,94223,40074,664,151,9587,107,10,49696
489,186,137917,53229,1,4,477,4,0,50007
21402,8099,91207,42465,1251,682,19223,281,112,50009
33397,13900,64573,35261,5503,1139,26742,3399,58,50010
31376,13085,54291,34471,9265,1019,24618,3477,132,50014
27375,11391,91397,49483,1157,421,24864,903,0,50021
45195,16720,109044,44327,2131,487,41124,1320,54,50023
9507,3095,122146,41456,487,492,8813,78,4,50035
6635,2328,94453,36816,688,19,6311,0,10,50047
2310,773,146250,62448,67,14,2142,63,0,50061
959,448,87500,57349,63,9,918,4,1,50073
1235,514,106923,49581,82,5,1094,30,30,50105
3407,1295,127292,63896,113,7,3188,0,0,50109
15745,5841,100971,42939,992,157,14536,407,0,50111
23967,9338,97926,53211,2490,2504,19103,1391,16,50131
915,321,94023,38564,88,25,707,85,0,50134
4644,1901,88661,41523,407,7,4560,0,0,50156
8291,3596,76500,48923,817,32,7469,38,21,50201
15120,5809,95095,44918,752,169,14354,73,9,50211
7144,2500,144615,56958,449,38,7037,0,0,50226
3085,1330,91500,47659,64,0,2909,16,4,50237
4048,1765,77019,41976,454,23,3909,0,8,50248
33222,14505,81579,50745,2716,1817,26781,1785,11,50265
35508,16788,83166,56671,2431,1199,29223,2441,27,50266
9307,6632,58041,57439,1538,1024,6582,516,0,50309
31976,13367,73369,36096,3135,4352,21753,3699,16,50310
15869,6531,62166,33748,2893,1752,11549,963,21,50311
